A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,3,3270,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,15.82,0
0,4,602,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.4,0
0,15,77345,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,32.66,0
0,13,212,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,10.07,0
0,5,32483,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.06,0
0,1,24057,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,8.05,0
0,3,553,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.23,0
0,10,96421,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,31.97,0
0,3,49868,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.79,0
0,7,58152,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,25.71,0
0,5,1343,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.9,0
0,5,37095,0,5,0.002,0.0,0,5,0,1,1,0.0,1,0,1,0.0,0.0,4.98,0
0,9,12801,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,11.45,0
1,3,16999,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,11.49,0
0,13,16158,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,36.77,0
0,3,12448,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,10.29,0
0,7,1930,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,9.0,0
0,7,10567,1,2,0.0,0.04,1,0,2,0,1,0.0,1,0,1,0.0,0.0,49.61,0
0,1,328042,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,15.27,0
0,3,132,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,12.01,0
0,1,1533,0,1,0.222,0.0,0,0,0,2,2,0.0,2,0,4,0.0,0.0,0.35,0
0,6,8474,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,12.83,0
0,17,170,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,24.15,0
1,1,2272,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,32.72,0
0,11,1755,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,37.94,0
0,15,1372,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,26.66,0
0,2,47,0,4,0.417,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,22.29,0
0,14,782,0,8,0.0,0.0,0,4,2,0,1,0.0,1,0,2,0.0,0.0,96.1,0
2,3,111114,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,11.41,0
0,6,1042,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.61,0
0,8,47821,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,88.74,0
1,3,67,0,1,1.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,51.65,0
7,14,15876,0,2,0.062,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,17.25,0
0,4,4390,1,1,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,32.55,0
0,8,12810,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,48.47,0
0,19,23012,0,1,0.014,0.0,0,1,0,0,3,0.0,1,0,3,0.0,0.0,83.35,0
0,6,3206,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.42,0
0,10,101471,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,20.64,0
0,12,4917,0,1,1.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,55.79,0
0,3,374,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.21,0
0,7,19988,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,29.29,0
0,9,27679,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,34.14,0
0,1,6,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,15.15,0
0,2,18980,3,0,0.0,0.0,3,0,0,0,2,0.0,1,0,1,0.0,0.0,17.5,0
1,2,111589,0,4,0.003,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,7.01,0
0,6,7738,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,1.97,0
0,4,196,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,4.73,0
0,6,91,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,12.43,0
0,8,64373,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,27.7,0
0,10,88895,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,21.11,0
0,8,4098,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,31.41,0
0,18,5125,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,1.9,0
0,1,4472,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,4,0.0,0.0,1.37,0
0,4,2300,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,31.82,0
0,8,75294,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,4.69,0
1,3,105221,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,5.8,0
0,6,23032,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.61,0
14,16,5723,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,1,0.0,0.0,59.81,0
0,9,9381,0,3,0.0,0.0,0,0,13,1,1,0.0,1,0,2,0.0,0.0,12.26,0
0,6,6234,2,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,16.42,0
0,11,1809,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.25,0
0,11,9526,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,50.14,0
0,8,4044,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,12.43,0
1,9,37416,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.47,0
0,2,29781,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,18.55,0
4,4,80604,0,2,0.167,0.0,0,0,13,1,5,0.0,1,0,4,0.0,0.0,8.57,0
0,10,50619,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.48,0
0,5,20419,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,16.25,0
0,12,31458,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,38.13,0
0,17,17045,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,89.81,0
0,15,9860,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,12.68,0
0,9,7307,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.49,0
0,8,72,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,5,0.0,0.0,46.13,0
0,7,12598,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,3.64,0
0,1,2495,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,3.62,0
0,14,16256,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,3,0.0,0.0,92.22,0
1,11,38276,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,6.75,0
0,10,3349,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,48.21,0
0,1,55276,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,1.37,0
0,8,7738,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,51.79,0
0,4,4827,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,25.42,0
0,10,3010,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,21.14,0
0,7,12701,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,9.0,0
0,10,316,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,14.11,0
0,2,165,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,15.59,0
0,13,2883,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,29.53,0
0,5,1032,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.27,0
0,9,15160,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,44.53,0
0,3,29127,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,6.65,0
0,3,16110,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,20.85,0
0,7,14466,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,21.26,0
3,8,62,0,1,0.046,0.0,0,0,2,0,3,0.0,1,0,2,0.0,0.0,33.24,0
0,3,37750,0,3,0.306,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,3.24,0
0,5,991,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,22.5,0
0,7,4379,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.79,0
0,3,327654,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,21.58,0
0,1,0,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,5.77,0
0,5,0,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,51.44,0
0,2,35107,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,14.06,0
0,12,28277,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,21.17,0
1,7,40420,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,2.37,0
0,1,77,0,1,0.002,0.0,0,1,2,1,1,276.98,1,0,3,276.98,276.98,15.62,0
0,4,2499,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,5,0.0,0.0,10.29,0
0,5,343,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,28.0,0
0,5,8811,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.13,0
0,6,14052,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,20.5,0
0,6,113328,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,4.91,0
1,7,19441,0,1,0.25,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,52.56,0
0,2,29580,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,3,0.0,0.0,3.66,0
3,7,49124,0,0,0.0,0.0,0,0,2,1,1,313.64,1,0,1,313.64,313.64,41.9,0
0,14,72839,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.4,0
0,6,47950,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.28,0
0,2,5174,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,4.47,0
1,4,19457,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,28.57,0
0,8,956,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.16,0
2,8,78293,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,19.44,0
0,13,19029,0,4,0.001,0.0,0,2,0,1,1,137.81,1,0,2,137.81,137.81,94.81,0
0,11,24225,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,83.46,0
0,2,59622,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,19.9,0
0,11,1083,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,5.08,0
0,14,29677,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,10.27,0
0,6,33169,0,1,0.167,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,2.11,0
0,12,8366,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.35,0
1,8,79841,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,43.33,0
0,14,52506,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.68,0
0,3,66890,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,7.64,0
0,8,195,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.68,0
0,2,15119,0,2,0.0,0.0,0,0,0,2,6,0.0,2,0,2,0.0,0.0,2.67,0
0,7,2814,0,1,0.071,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,31.2,0
0,6,101219,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,93.15,0
0,9,5324,0,0,0.0,0.0,0,0,13,2,2,138.38,2,0,1,138.38,138.38,16.61,0
0,19,980,0,0,0.0,0.0,0,0,0,1,1,31.75,1,0,1,31.75,31.75,87.08,0
1,4,33182,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.49,0
3,1,102837,0,4,0.077,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,7.07,0
0,7,7977,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.73,0
0,1,1377,0,5,0.013,0.0,0,0,13,1,2,0.0,2,0,2,0.0,0.0,20.09,0
0,2,66958,1,0,0.0,0.041,0,0,2,0,1,0.0,1,0,1,0.0,0.0,29.41,0
3,2,15734,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,17.41,0
0,3,115308,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,4.02,0
0,12,10032,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,13.75,0
0,4,3628,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,39.16,0
0,1,2707,0,0,0.0,0.0,0,0,2,0,7,0.0,1,0,3,0.0,0.0,41.75,0
0,14,19499,0,1,0.16,0.0,0,1,2,0,2,0.0,1,0,1,0.0,0.0,16.41,0
0,11,78183,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,35.54,0
0,2,71032,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,5.79,0
0,8,21951,2,0,0.0,0.0,2,0,0,0,1,0.0,1,0,1,0.0,0.0,26.97,0
0,10,256,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.27,0
0,3,7061,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,8.2,0
0,9,1225,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,19.1,0
0,2,111,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,30.9,0
0,5,13286,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,17.97,0
1,4,104984,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,3.0,0
0,7,564099,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,83.65,0
0,10,338,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,47.9,0
0,3,2039,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.01,0
0,6,5968,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.83,0
0,8,77207,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,11.29,0
0,9,173,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,13.23,0
0,3,20678,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,3.24,0
0,1,20653,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,5.42,0
0,5,8332,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,8.03,0
0,4,32488,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,4.89,0
0,7,36499,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,25.68,0
0,7,11929,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,27.55,0
0,4,7948,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.39,0
0,1,79316,0,4,0.004,0.0,0,0,13,1,1,0.0,1,0,3,0.0,0.0,0.55,0
0,8,502,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,11.36,0
0,4,3961,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,8.93,0
0,1,24587,0,1,0.333,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,8.96,0
0,2,845,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.9,0
0,1,627,0,1,0.041,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,7.22,0
0,3,34930,3,3,0.667,0.667,0,0,2,1,1,0.0,1,0,1,0.0,0.0,0.74,0
0,10,9350,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,93.9,0
0,5,12039,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,47.81,0
0,2,50,1,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,20.64,0
0,4,95486,0,1,1.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,4.31,0
0,6,73980,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.34,0
0,2,59886,1,1,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,3.24,0
0,6,597,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,47.26,0
0,18,13036,0,1,0.006,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,12.76,0
0,18,11527,0,0,0.0,0.0,0,0,13,2,6,0.0,2,0,1,0.0,0.0,43.89,0
0,7,327878,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,32.38,0
0,5,436,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,6.25,0
0,12,3932,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.14,0
0,2,1960,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,20.4,0
0,5,25395,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,8.31,0
0,7,2209,0,0,0.0,0.0,0,0,2,1,1,67.97,1,0,1,67.97,67.97,17.58,0
0,4,3158,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,7.98,0
0,2,2759,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.47,0
0,1,41077,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.41,0
1,10,1643,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,15.96,0
0,12,30474,0,6,0.001,0.0,0,3,0,0,1,0.0,1,0,1,0.0,0.0,91.84,0
0,11,4918,0,2,0.028,0.0,0,1,2,0,2,0.0,1,0,3,0.0,0.0,40.19,0
0,1,3009,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,0.97,0
0,10,8112,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,16.0,0
0,5,542081,2,0,0.0,0.014,0,0,0,1,1,0.0,1,0,1,0.0,0.0,3.37,0
0,1,80358,0,4,0.002,0.0,0,3,0,1,2,0.0,1,0,3,0.0,0.0,5.83,0
0,1,8536,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,9.38,0
0,16,22225,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,16.27,0
0,9,17779,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.41,0
1,8,33167,4,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,15.23,0
0,4,550,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,21.41,0
0,12,14227,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,13.52,0
0,18,91814,0,4,0.005,0.0,0,1,13,0,3,0.0,1,0,5,0.0,0.0,0.9,0
0,7,17818,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.81,0
0,5,8662,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.56,0
0,19,6339,0,0,0.0,0.0,0,0,0,2,1,0.0,1,0,1,0.0,0.0,35.73,0
0,18,16102,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,34.13,0
0,12,1486,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,40.97,0
0,8,73096,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,1.5,0
0,1,309,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,14.08,0
0,9,7157,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,28.7,0
1,9,35579,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,27.75,0
0,7,25938,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,34.0,0
0,10,13989,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,4,0.0,0.0,0.8,0
0,4,26,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,24.07,0
0,3,324395,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,38.23,0
0,1,81946,0,0,0.0,0.0,0,0,13,1,4,0.0,1,0,1,0.0,0.0,3.51,0
0,8,3558,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.6,0
2,4,32578,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,27.21,0
0,3,4090,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,75.08,0
0,1,17823,1,4,0.034,0.022,0,1,2,1,1,0.0,1,0,1,0.0,0.0,1.44,0
0,8,7511,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,30.89,0
0,7,30,0,3,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,43.3,0
0,18,8462,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,51.5,0
0,12,6537,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,39.92,0
0,13,26026,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,39.97,0
0,8,5592,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,13.56,0
0,11,1171,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,23.58,0
0,1,438,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,39.35,0
0,3,1554,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.64,0
0,10,21482,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,9.45,0
0,2,814,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,38.86,0
0,1,14932,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,0.13,0
0,3,13706,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,6.66,0
0,15,1821,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,5.84,0
0,1,2860,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,4.44,0
0,5,67782,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,65.89,0
0,11,8625,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,1.19,0
0,8,55280,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,27.83,0
0,9,105329,0,2,0.004,0.0,0,1,0,2,2,243.85,2,0,3,243.85,243.85,59.93,0
0,18,4440,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,35.41,0
0,4,20666,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.76,0
0,2,581,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.81,0
0,12,161,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,7.39,0
0,7,115,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,24.0,0
0,8,1999,0,0,0.0,0.0,0,0,2,1,2,96.26,2,0,1,96.26,96.26,6.36,0
1,10,31520,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.93,0
0,5,3159,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.63,0
0,7,33239,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,10.58,0
0,9,900,0,1,0.028,0.0,0,0,2,0,1,0.0,1,0,4,0.0,0.0,13.78,0
1,9,5681,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,39.14,0
0,6,4222,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,11.38,0
0,2,15761,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,7.99,0
0,5,1205,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.43,0
0,6,5299,3,3,0.004,0.0,3,3,13,0,1,0.0,1,0,1,0.0,0.0,52.32,0
0,16,1880,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,28.17,0
0,3,12896,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,14.0,0
0,4,966,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,40.15,0
0,4,352820,0,3,0.091,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.16,0
0,9,92,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,16.29,0
0,9,104692,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,20.03,0
0,7,42304,0,4,0.12,0.0,0,2,0,1,1,0.0,1,0,1,0.0,0.0,70.46,0
0,6,760,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,19.51,0
